ra,dec,total,valid,freq
7.0,66.0,13.0,0.0,0.0
7.0,67.0,8.0,0.0,0.0
7.0,68.0,6.0,0.0,0.0
7.0,69.0,3.0,0.0,0.0
7.0,70.0,9.0,0.0,0.0
7.0,71.0,9.0,0.0,0.0
7.0,72.0,7.0,0.0,0.0
7.0,73.0,9.0,0.0,0.0
7.0,74.0,14.0,0.0,0.0
7.0,75.0,6.0,0.0,0.0
7.0,76.0,1.0,0.0,0.0
7.0,77.0,5.0,0.0,0.0
7.0,78.0,6.0,0.0,0.0
7.0,79.0,6.0,0.0,0.0
7.0,80.0,8.0,0.0,0.0
7.0,81.0,4.0,0.0,0.0
7.0,82.0,7.0,0.0,0.0
7.0,83.0,2.0,0.0,0.0
7.0,84.0,4.0,0.0,0.0
7.0,85.0,2.0,0.0,0.0
7.0,86.0,2.0,0.0,0.0
7.0,87.0,6.0,0.0,0.0
7.0,88.0,6.0,0.0,0.0
7.0,89.0,3.0,0.0,0.0
7.0,90.0,3.0,0.0,0.0
7.0,91.0,2.0,0.0,0.0
7.0,92.0,3.0,0.0,0.0
7.0,93.0,1.0,0.0,0.0
7.0,94.0,3.0,0.0,0.0
7.0,95.0,3.0,0.0,0.0
7.0,96.0,2.0,0.0,0.0
7.0,97.0,6.0,0.0,0.0
7.0,98.0,3.0,0.0,0.0
7.0,99.0,2.0,0.0,0.0
8.0,0.0,1.0,0.0,0.0
8.0,1.0,1.0,0.0,0.0
8.0,2.0,1.0,0.0,0.0
8,3,0,0,0
8,4,0,0,0
8.0,5.0,4.0,0.0,0.0
8,6,0,0,0
8.0,7.0,1.0,0.0,0.0
8,8,0,0,0
8,9,0,0,0
8.0,10.0,1.0,0.0,0.0
8.0,11.0,2.0,0.0,0.0
8.0,12.0,2.0,0.0,0.0
8.0,13.0,2.0,0.0,0.0
8.0,14.0,2.0,0.0,0.0
8.0,15.0,1.0,0.0,0.0
8,16,0,0,0
8.0,17.0,2.0,0.0,0.0
8.0,18.0,1.0,0.0,0.0
8.0,19.0,2.0,0.0,0.0
8,20,0,0,0
8,21,0,0,0
8.0,22.0,2.0,0.0,0.0
8.0,23.0,4.0,0.0,0.0
8.0,24.0,1.0,0.0,0.0
8,25,0,0,0
8.0,26.0,1.0,0.0,0.0
8,27,0,0,0
8.0,28.0,3.0,0.0,0.0
8.0,29.0,4.0,0.0,0.0
8,30,0,0,0
8.0,31.0,2.0,0.0,0.0
8.0,32.0,2.0,0.0,0.0
8.0,33.0,3.0,0.0,0.0
8.0,34.0,1.0,0.0,0.0
8.0,35.0,5.0,0.0,0.0
8.0,36.0,2.0,0.0,0.0
8.0,37.0,9.0,0.0,0.0
8.0,38.0,5.0,0.0,0.0
8.0,39.0,2.0,0.0,0.0
8.0,40.0,4.0,0.0,0.0
8.0,41.0,2.0,0.0,0.0
8.0,42.0,4.0,0.0,0.0
8.0,43.0,2.0,0.0,0.0
8.0,44.0,2.0,0.0,0.0
8,45,0,0,0
8.0,46.0,3.0,0.0,0.0
8.0,47.0,5.0,0.0,0.0
8.0,48.0,4.0,0.0,0.0
8.0,49.0,2.0,0.0,0.0
8.0,50.0,6.0,0.0,0.0
8.0,51.0,6.0,0.0,0.0
8.0,52.0,2.0,0.0,0.0
8.0,53.0,2.0,0.0,0.0
8.0,54.0,3.0,0.0,0.0
8.0,55.0,6.0,0.0,0.0
8.0,56.0,7.0,0.0,0.0
8.0,57.0,5.0,0.0,0.0
8.0,58.0,5.0,0.0,0.0
8.0,59.0,7.0,0.0,0.0
8.0,60.0,1.0,0.0,0.0
8.0,61.0,6.0,0.0,0.0
8.0,62.0,8.0,0.0,0.0
8.0,63.0,6.0,0.0,0.0
8.0,64.0,8.0,0.0,0.0
8.0,65.0,6.0,0.0,0.0
8.0,66.0,6.0,0.0,0.0
8.0,67.0,6.0,0.0,0.0
8.0,68.0,6.0,0.0,0.0
8.0,69.0,9.0,0.0,0.0
8.0,70.0,7.0,0.0,0.0
8.0,71.0,6.0,0.0,0.0
8.0,72.0,6.0,0.0,0.0
8.0,73.0,10.0,0.0,0.0
8.0,74.0,5.0,0.0,0.0
8.0,75.0,7.0,0.0,0.0
8.0,76.0,3.0,0.0,0.0
8.0,77.0,6.0,0.0,0.0
8.0,78.0,6.0,0.0,0.0
8.0,79.0,9.0,0.0,0.0
8.0,80.0,3.0,0.0,0.0
8.0,81.0,6.0,0.0,0.0
8.0,82.0,6.0,0.0,0.0
8.0,83.0,4.0,0.0,0.0
8.0,84.0,4.0,0.0,0.0
8.0,85.0,8.0,0.0,0.0
8.0,86.0,2.0,0.0,0.0
8.0,87.0,2.0,0.0,0.0
8.0,88.0,1.0,0.0,0.0
8.0,89.0,5.0,0.0,0.0
8.0,90.0,2.0,0.0,0.0
8.0,91.0,5.0,0.0,0.0
8.0,92.0,1.0,0.0,0.0
8.0,93.0,2.0,0.0,0.0
8.0,94.0,3.0,0.0,0.0
8.0,95.0,3.0,0.0,0.0
8.0,96.0,2.0,0.0,0.0
8.0,97.0,2.0,0.0,0.0
8.0,98.0,3.0,0.0,0.0
8.0,99.0,1.0,0.0,0.0
9,0,0,0,0
9.0,1.0,1.0,0.0,0.0
9,2,0,0,0
9.0,3.0,4.0,0.0,0.0
9.0,4.0,1.0,0.0,0.0
9,5,0,0,0
9.0,6.0,1.0,0.0,0.0
9.0,7.0,1.0,0.0,0.0
9,8,0,0,0
9,9,0,0,0
9.0,10.0,2.0,0.0,0.0
9.0,11.0,1.0,0.0,0.0
9.0,12.0,3.0,0.0,0.0
9,13,0,0,0
9.0,14.0,1.0,0.0,0.0
9.0,15.0,1.0,0.0,0.0
9.0,16.0,2.0,0.0,0.0
9,17,0,0,0
9,18,0,0,0
9,19,0,0,0
9.0,20.0,2.0,0.0,0.0
9.0,21.0,3.0,0.0,0.0
9,22,0,0,0
9.0,23.0,2.0,0.0,0.0
9.0,24.0,1.0,0.0,0.0
9.0,25.0,2.0,0.0,0.0
9,26,0,0,0
9.0,27.0,2.0,0.0,0.0
9.0,28.0,3.0,0.0,0.0
9,29,0,0,0
9.0,30.0,1.0,0.0,0.0
9.0,31.0,3.0,0.0,0.0
9.0,32.0,1.0,0.0,0.0
9.0,33.0,1.0,0.0,0.0
9.0,34.0,2.0,0.0,0.0
9.0,35.0,2.0,0.0,0.0
9.0,36.0,2.0,0.0,0.0
9.0,37.0,3.0,0.0,0.0
9.0,38.0,3.0,0.0,0.0
9.0,39.0,1.0,0.0,0.0
9.0,40.0,5.0,0.0,0.0
9.0,41.0,3.0,0.0,0.0
9.0,42.0,2.0,0.0,0.0
9.0,43.0,1.0,0.0,0.0
9.0,44.0,1.0,0.0,0.0
9.0,45.0,4.0,0.0,0.0
9.0,46.0,7.0,0.0,0.0
9.0,47.0,4.0,0.0,0.0
9.0,48.0,3.0,0.0,0.0
9.0,49.0,4.0,0.0,0.0
9.0,50.0,4.0,0.0,0.0
9.0,51.0,5.0,0.0,0.0
9.0,52.0,4.0,0.0,0.0
9.0,53.0,2.0,0.0,0.0
9.0,54.0,11.0,0.0,0.0
9.0,55.0,1.0,0.0,0.0
9.0,56.0,6.0,0.0,0.0
9.0,57.0,5.0,0.0,0.0
9.0,58.0,8.0,0.0,0.0
9.0,59.0,3.0,0.0,0.0
9.0,60.0,1.0,0.0,0.0
9.0,61.0,5.0,0.0,0.0
9.0,62.0,8.0,0.0,0.0
9.0,63.0,4.0,0.0,0.0
9.0,64.0,5.0,0.0,0.0
9.0,65.0,6.0,0.0,0.0
9.0,66.0,7.0,0.0,0.0
9.0,67.0,14.0,0.0,0.0
9.0,68.0,5.0,0.0,0.0
9.0,69.0,6.0,0.0,0.0
9.0,70.0,8.0,0.0,0.0
9.0,71.0,14.0,0.0,0.0
9.0,72.0,8.0,0.0,0.0
9.0,73.0,9.0,0.0,0.0
9.0,74.0,10.0,0.0,0.0
9.0,75.0,5.0,0.0,0.0
9.0,76.0,7.0,0.0,0.0
9.0,77.0,3.0,0.0,0.0
9.0,78.0,10.0,0.0,0.0
9.0,79.0,3.0,0.0,0.0
9.0,80.0,3.0,0.0,0.0
9.0,81.0,4.0,0.0,0.0
9.0,82.0,4.0,0.0,0.0
9.0,83.0,2.0,0.0,0.0
9.0,84.0,1.0,0.0,0.0
9.0,85.0,8.0,0.0,0.0
9.0,86.0,5.0,0.0,0.0
9.0,87.0,1.0,0.0,0.0
9.0,88.0,1.0,0.0,0.0
9.0,89.0,4.0,0.0,0.0
9.0,90.0,2.0,0.0,0.0
9.0,91.0,5.0,0.0,0.0
9.0,92.0,1.0,0.0,0.0
9.0,93.0,5.0,0.0,0.0
9.0,94.0,2.0,0.0,0.0
9.0,95.0,2.0,0.0,0.0
9.0,96.0,3.0,0.0,0.0
9.0,97.0,1.0,0.0,0.0
9.0,98.0,3.0,0.0,0.0
9.0,99.0,1.0,0.0,0.0
10,0,0,0,0
10.0,1.0,1.0,0.0,0.0
10,2,0,0,0
10.0,3.0,1.0,0.0,0.0
10.0,4.0,2.0,0.0,0.0
10.0,5.0,1.0,0.0,0.0
10.0,6.0,1.0,0.0,0.0
10.0,7.0,3.0,0.0,0.0
10.0,8.0,2.0,0.0,0.0
10,9,0,0,0
10.0,10.0,1.0,0.0,0.0
10.0,11.0,1.0,0.0,0.0
10.0,12.0,2.0,0.0,0.0
10.0,13.0,1.0,0.0,0.0
10.0,14.0,1.0,0.0,0.0
10.0,15.0,2.0,0.0,0.0
10.0,16.0,1.0,0.0,0.0
10.0,17.0,1.0,0.0,0.0
10.0,18.0,2.0,0.0,0.0
10.0,19.0,3.0,0.0,0.0
10.0,20.0,2.0,0.0,0.0
10.0,21.0,2.0,0.0,0.0
10.0,22.0,2.0,0.0,0.0
10.0,23.0,5.0,0.0,0.0
10.0,24.0,2.0,0.0,0.0
10.0,25.0,2.0,0.0,0.0
10.0,26.0,1.0,0.0,0.0
10.0,27.0,3.0,0.0,0.0
10.0,28.0,4.0,0.0,0.0
10.0,29.0,2.0,0.0,0.0
10.0,30.0,2.0,0.0,0.0
10.0,31.0,5.0,0.0,0.0
10.0,32.0,2.0,0.0,0.0
10.0,33.0,1.0,0.0,0.0
10.0,34.0,1.0,0.0,0.0
10,35,0,0,0
10.0,36.0,3.0,0.0,0.0
10.0,37.0,2.0,0.0,0.0
10.0,38.0,8.0,0.0,0.0
10.0,39.0,3.0,0.0,0.0
10.0,40.0,2.0,0.0,0.0
10.0,41.0,1.0,0.0,0.0
10.0,42.0,5.0,0.0,0.0
10.0,43.0,1.0,0.0,0.0
10.0,44.0,2.0,0.0,0.0
10.0,45.0,3.0,0.0,0.0
10.0,46.0,3.0,0.0,0.0
10.0,47.0,4.0,0.0,0.0
10.0,48.0,7.0,0.0,0.0
10.0,49.0,8.0,0.0,0.0
10.0,50.0,4.0,0.0,0.0
10.0,51.0,1.0,0.0,0.0
10.0,52.0,6.0,0.0,0.0
10.0,53.0,3.0,0.0,0.0
10.0,54.0,4.0,0.0,0.0
10,55,0,0,0
10.0,56.0,11.0,0.0,0.0
10.0,57.0,12.0,0.0,0.0
10.0,58.0,4.0,0.0,0.0
10.0,59.0,7.0,0.0,0.0
10.0,60.0,4.0,0.0,0.0
10.0,61.0,4.0,0.0,0.0
10.0,62.0,4.0,0.0,0.0
10.0,63.0,7.0,0.0,0.0
10.0,64.0,8.0,0.0,0.0
10.0,65.0,7.0,0.0,0.0
10.0,66.0,8.0,0.0,0.0
10.0,67.0,12.0,0.0,0.0
10.0,68.0,5.0,0.0,0.0
10.0,69.0,20.0,0.0,0.0
10.0,70.0,6.0,0.0,0.0
10.0,71.0,11.0,0.0,0.0
10.0,72.0,9.0,0.0,0.0
10.0,73.0,10.0,0.0,0.0
10.0,74.0,8.0,0.0,0.0
10.0,75.0,12.0,0.0,0.0
10.0,76.0,6.0,0.0,0.0
10.0,77.0,6.0,0.0,0.0
10.0,78.0,6.0,0.0,0.0
10.0,79.0,5.0,0.0,0.0
10.0,80.0,3.0,0.0,0.0
10.0,81.0,4.0,0.0,0.0
10.0,82.0,2.0,0.0,0.0
10.0,83.0,1.0,0.0,0.0
10.0,84.0,4.0,0.0,0.0
10.0,85.0,8.0,0.0,0.0
10.0,86.0,3.0,0.0,0.0
10.0,87.0,5.0,0.0,0.0
10.0,88.0,5.0,0.0,0.0
10.0,89.0,4.0,0.0,0.0
10.0,90.0,3.0,0.0,0.0
10.0,91.0,4.0,0.0,0.0
10.0,92.0,1.0,0.0,0.0
10,93,0,0,0
10.0,94.0,3.0,0.0,0.0
10.0,95.0,3.0,0.0,0.0
10.0,96.0,2.0,0.0,0.0
10,97,0,0,0
10.0,98.0,3.0,0.0,0.0
10.0,99.0,1.0,0.0,0.0
11.0,0.0,1.0,0.0,0.0
11.0,1.0,2.0,0.0,0.0
11.0,2.0,1.0,0.0,0.0
11.0,3.0,3.0,0.0,0.0
11.0,4.0,1.0,0.0,0.0
11.0,5.0,1.0,0.0,0.0
11.0,6.0,1.0,0.0,0.0
11,7,0,0,0
11,8,0,0,0
11.0,9.0,1.0,0.0,0.0
11.0,10.0,1.0,0.0,0.0
11.0,11.0,2.0,0.0,0.0
11,12,0,0,0
11,13,0,0,0
11.0,14.0,1.0,0.0,0.0
11.0,15.0,2.0,0.0,0.0
11,16,0,0,0
11.0,17.0,4.0,0.0,0.0
11.0,18.0,1.0,0.0,0.0
11.0,19.0,5.0,0.0,0.0
11.0,20.0,1.0,0.0,0.0
11.0,21.0,3.0,0.0,0.0
11,22,0,0,0
11.0,23.0,3.0,0.0,0.0
11,24,0,0,0
11.0,25.0,1.0,0.0,0.0
11.0,26.0,2.0,0.0,0.0
11.0,27.0,1.0,0.0,0.0
11.0,28.0,2.0,0.0,0.0
11.0,29.0,3.0,0.0,0.0
11.0,30.0,3.0,0.0,0.0
11.0,31.0,1.0,0.0,0.0
11.0,32.0,2.0,0.0,0.0
11,33,0,0,0
11.0,34.0,4.0,0.0,0.0
11.0,35.0,3.0,0.0,0.0
11.0,36.0,1.0,0.0,0.0
11.0,37.0,1.0,0.0,0.0
11.0,38.0,2.0,0.0,0.0
11.0,39.0,6.0,0.0,0.0
11.0,40.0,4.0,0.0,0.0
11.0,41.0,6.0,0.0,0.0
11,42,0,0,0
11.0,43.0,5.0,0.0,0.0
11.0,44.0,1.0,0.0,0.0
11.0,45.0,2.0,0.0,0.0
11.0,46.0,5.0,0.0,0.0
11.0,47.0,5.0,0.0,0.0
11.0,48.0,2.0,0.0,0.0
11.0,49.0,3.0,0.0,0.0
11.0,50.0,4.0,0.0,0.0
11.0,51.0,4.0,0.0,0.0
11.0,52.0,7.0,0.0,0.0
11.0,53.0,7.0,0.0,0.0
11.0,54.0,3.0,0.0,0.0
11.0,55.0,8.0,0.0,0.0
11.0,56.0,5.0,0.0,0.0
11.0,57.0,5.0,0.0,0.0
11.0,58.0,6.0,0.0,0.0
11.0,59.0,5.0,0.0,0.0
11.0,60.0,3.0,0.0,0.0
11.0,61.0,8.0,0.0,0.0
11.0,62.0,6.0,0.0,0.0
11.0,63.0,4.0,0.0,0.0
11.0,64.0,8.0,0.0,0.0
11.0,65.0,9.0,0.0,0.0
11.0,66.0,8.0,0.0,0.0
11.0,67.0,11.0,0.0,0.0
11.0,68.0,9.0,0.0,0.0
11.0,69.0,13.0,0.0,0.0
11.0,70.0,10.0,0.0,0.0
11.0,71.0,4.0,0.0,0.0
11.0,72.0,7.0,0.0,0.0
11.0,73.0,6.0,0.0,0.0
11.0,74.0,6.0,0.0,0.0
11.0,75.0,7.0,0.0,0.0
11.0,76.0,6.0,0.0,0.0
11.0,77.0,6.0,0.0,0.0
11.0,78.0,4.0,0.0,0.0
11.0,79.0,4.0,0.0,0.0
11.0,80.0,10.0,0.0,0.0
11.0,81.0,2.0,0.0,0.0
11.0,82.0,11.0,0.0,0.0
11.0,83.0,4.0,0.0,0.0
11.0,84.0,5.0,0.0,0.0
11.0,85.0,3.0,0.0,0.0
11.0,86.0,2.0,0.0,0.0
11.0,87.0,5.0,0.0,0.0
11.0,88.0,5.0,0.0,0.0
11.0,89.0,1.0,0.0,0.0
11.0,90.0,4.0,0.0,0.0
11.0,91.0,8.0,0.0,0.0
11.0,92.0,2.0,0.0,0.0
11.0,93.0,3.0,0.0,0.0
11.0,94.0,3.0,0.0,0.0
11.0,95.0,2.0,0.0,0.0
11.0,96.0,3.0,0.0,0.0
11.0,97.0,2.0,0.0,0.0
11,98,0,0,0
11.0,99.0,1.0,0.0,0.0
12.0,0.0,2.0,0.0,0.0
12.0,1.0,3.0,0.0,0.0
12,2,0,0,0
12.0,3.0,1.0,0.0,0.0
12,4,0,0,0
12.0,5.0,2.0,0.0,0.0
12,6,0,0,0
12,7,0,0,0
12.0,8.0,2.0,0.0,0.0
12.0,9.0,1.0,0.0,0.0
12,10,0,0,0
12.0,11.0,3.0,0.0,0.0
12.0,12.0,1.0,0.0,0.0
12.0,13.0,2.0,0.0,0.0
12,14,0,0,0
12.0,15.0,1.0,0.0,0.0
12.0,16.0,1.0,0.0,0.0
12.0,17.0,1.0,0.0,0.0
12,18,0,0,0
12.0,19.0,1.0,0.0,0.0
12.0,20.0,2.0,0.0,0.0
12.0,21.0,3.0,0.0,0.0
12,22,0,0,0
12.0,23.0,3.0,0.0,0.0
12.0,24.0,2.0,0.0,0.0
12.0,25.0,1.0,0.0,0.0
12.0,26.0,3.0,0.0,0.0
12.0,27.0,2.0,0.0,0.0
12,28,0,0,0
12.0,29.0,2.0,0.0,0.0
12.0,30.0,2.0,0.0,0.0
12.0,31.0,4.0,0.0,0.0
12.0,32.0,1.0,0.0,0.0
12.0,33.0,1.0,0.0,0.0
12.0,34.0,1.0,0.0,0.0
12,35,0,0,0
12.0,36.0,2.0,0.0,0.0
12.0,37.0,2.0,0.0,0.0
12.0,38.0,7.0,0.0,0.0
12.0,39.0,5.0,0.0,0.0
12.0,40.0,6.0,0.0,0.0
12.0,41.0,1.0,0.0,0.0
12.0,42.0,1.0,0.0,0.0
12.0,43.0,4.0,0.0,0.0
12.0,44.0,5.0,0.0,0.0
12.0,45.0,5.0,0.0,0.0
12.0,46.0,4.0,0.0,0.0
12.0,47.0,3.0,0.0,0.0
12.0,48.0,6.0,0.0,0.0
12.0,49.0,2.0,0.0,0.0
12.0,50.0,3.0,0.0,0.0
12.0,51.0,5.0,0.0,0.0
12.0,52.0,3.0,0.0,0.0
12.0,53.0,5.0,0.0,0.0
12.0,54.0,5.0,0.0,0.0
12.0,55.0,5.0,0.0,0.0
12.0,56.0,3.0,0.0,0.0
12.0,57.0,4.0,0.0,0.0
12.0,58.0,8.0,0.0,0.0
12.0,59.0,8.0,0.0,0.0
12.0,60.0,2.0,0.0,0.0
12.0,61.0,12.0,0.0,0.0
12.0,62.0,4.0,0.0,0.0
12.0,63.0,4.0,0.0,0.0
12.0,64.0,7.0,0.0,0.0
12.0,65.0,6.0,0.0,0.0
12.0,66.0,3.0,0.0,0.0
12.0,67.0,3.0,0.0,0.0
12.0,68.0,6.0,0.0,0.0
12.0,69.0,7.0,0.0,0.0
12.0,70.0,13.0,0.0,0.0
12.0,71.0,15.0,0.0,0.0
12.0,72.0,7.0,0.0,0.0
12.0,73.0,3.0,0.0,0.0
12.0,74.0,9.0,0.0,0.0
12.0,75.0,8.0,0.0,0.0
12.0,76.0,8.0,0.0,0.0
12.0,77.0,8.0,0.0,0.0
12.0,78.0,3.0,0.0,0.0
12.0,79.0,3.0,0.0,0.0
12.0,80.0,6.0,0.0,0.0
12.0,81.0,4.0,0.0,0.0
12.0,82.0,7.0,0.0,0.0
12.0,83.0,6.0,0.0,0.0
12.0,84.0,10.0,0.0,0.0
12.0,85.0,5.0,0.0,0.0
12.0,86.0,7.0,0.0,0.0
12.0,87.0,4.0,0.0,0.0
12.0,88.0,2.0,0.0,0.0
12.0,89.0,7.0,0.0,0.0
12.0,90.0,1.0,0.0,0.0
12.0,91.0,6.0,0.0,0.0
12.0,92.0,6.0,0.0,0.0
12.0,93.0,2.0,0.0,0.0
12.0,94.0,4.0,0.0,0.0
12,95,0,0,0
12.0,96.0,3.0,0.0,0.0
12,97,0,0,0
12.0,98.0,5.0,0.0,0.0
12.0,99.0,4.0,0.0,0.0
13.0,0.0,1.0,0.0,0.0
13.0,1.0,2.0,0.0,0.0
13,2,0,0,0
13,3,0,0,0
13.0,4.0,1.0,0.0,0.0
13.0,5.0,1.0,0.0,0.0
13.0,6.0,1.0,0.0,0.0
13.0,7.0,1.0,0.0,0.0
13,8,0,0,0
13,9,0,0,0
13,10,0,0,0
13.0,11.0,1.0,0.0,0.0
13.0,12.0,4.0,0.0,0.0
13.0,13.0,1.0,0.0,0.0
13,14,0,0,0
13.0,15.0,3.0,0.0,0.0
13.0,16.0,3.0,0.0,0.0
13.0,17.0,1.0,0.0,0.0
13.0,18.0,2.0,0.0,0.0
13,19,0,0,0
13.0,20.0,2.0,0.0,0.0
13.0,21.0,3.0,0.0,0.0
13.0,22.0,1.0,0.0,0.0
13,23,0,0,0
13,24,0,0,0
13.0,25.0,2.0,0.0,0.0
13.0,26.0,1.0,0.0,0.0
13.0,27.0,5.0,0.0,0.0
13,28,0,0,0
13,29,0,0,0
13.0,30.0,3.0,0.0,0.0
13.0,31.0,1.0,0.0,0.0
13.0,32.0,2.0,0.0,0.0
13.0,33.0,2.0,0.0,0.0
13.0,34.0,3.0,0.0,0.0
13.0,35.0,3.0,0.0,0.0
13.0,36.0,2.0,0.0,0.0
13.0,37.0,4.0,0.0,0.0
13.0,38.0,5.0,0.0,0.0
13.0,39.0,1.0,0.0,0.0
13.0,40.0,7.0,0.0,0.0
13.0,41.0,4.0,0.0,0.0
13.0,42.0,3.0,0.0,0.0
13.0,43.0,2.0,0.0,0.0
13.0,44.0,4.0,0.0,0.0
13.0,45.0,5.0,0.0,0.0
13.0,46.0,4.0,0.0,0.0
13.0,47.0,3.0,0.0,0.0
13.0,48.0,2.0,0.0,0.0
13.0,49.0,2.0,0.0,0.0
13.0,50.0,7.0,0.0,0.0
13.0,51.0,7.0,0.0,0.0
13.0,52.0,4.0,0.0,0.0
13.0,53.0,4.0,0.0,0.0
13.0,54.0,6.0,0.0,0.0
13.0,55.0,3.0,0.0,0.0
13.0,56.0,7.0,0.0,0.0
13.0,57.0,5.0,0.0,0.0
13.0,58.0,7.0,0.0,0.0
13.0,59.0,7.0,0.0,0.0
13.0,60.0,4.0,0.0,0.0
13.0,61.0,2.0,0.0,0.0
13.0,62.0,6.0,0.0,0.0
13.0,63.0,2.0,0.0,0.0
13.0,64.0,10.0,0.0,0.0
13.0,65.0,4.0,0.0,0.0
13.0,66.0,6.0,0.0,0.0
13.0,67.0,4.0,0.0,0.0
13.0,68.0,5.0,0.0,0.0
13.0,69.0,15.0,0.0,0.0
13.0,70.0,10.0,0.0,0.0
13.0,71.0,10.0,0.0,0.0
13.0,72.0,6.0,0.0,0.0
13.0,73.0,3.0,0.0,0.0
13.0,74.0,6.0,0.0,0.0
13.0,75.0,7.0,0.0,0.0
13.0,76.0,9.0,0.0,0.0
13.0,77.0,15.0,0.0,0.0
13.0,78.0,3.0,0.0,0.0
13.0,79.0,6.0,0.0,0.0
13.0,80.0,5.0,0.0,0.0
13.0,81.0,3.0,0.0,0.0
13.0,82.0,4.0,0.0,0.0
13.0,83.0,7.0,0.0,0.0
13.0,84.0,8.0,0.0,0.0
13,85,0,0,0
13.0,86.0,7.0,0.0,0.0
13.0,87.0,1.0,0.0,0.0
13,88,0,0,0
13.0,89.0,4.0,0.0,0.0
13.0,90.0,4.0,0.0,0.0
13.0,91.0,8.0,0.0,0.0
13.0,92.0,5.0,0.0,0.0
13.0,93.0,3.0,0.0,0.0
13.0,94.0,4.0,0.0,0.0
13.0,95.0,2.0,0.0,0.0
13.0,96.0,1.0,0.0,0.0
13.0,97.0,3.0,0.0,0.0
13.0,98.0,1.0,0.0,0.0
13.0,99.0,3.0,0.0,0.0
14,0,0,0,0
14,1,0,0,0
14,2,0,0,0
14,3,0,0,0
14,4,0,0,0
14,5,0,0,0
14.0,6.0,1.0,0.0,0.0
14,7,0,0,0
14,8,0,0,0
14.0,9.0,2.0,0.0,0.0
14.0,10.0,1.0,0.0,0.0
14.0,11.0,3.0,0.0,0.0
14.0,12.0,2.0,0.0,0.0
14,13,0,0,0
14.0,14.0,1.0,0.0,0.0
14.0,15.0,3.0,0.0,0.0
14.0,16.0,2.0,0.0,0.0
14.0,17.0,1.0,0.0,0.0
14.0,18.0,2.0,0.0,0.0
14.0,19.0,2.0,0.0,0.0
14.0,20.0,3.0,0.0,0.0
14.0,21.0,2.0,0.0,0.0
14.0,22.0,2.0,0.0,0.0
14.0,23.0,1.0,0.0,0.0
14.0,24.0,1.0,0.0,0.0
14.0,25.0,1.0,0.0,0.0
14.0,26.0,3.0,0.0,0.0
14.0,27.0,2.0,0.0,0.0
14,28,0,0,0
14.0,29.0,1.0,0.0,0.0
14.0,30.0,4.0,0.0,0.0
14.0,31.0,3.0,0.0,0.0
14.0,32.0,2.0,0.0,0.0
14.0,33.0,4.0,0.0,0.0
14.0,34.0,1.0,0.0,0.0
14,35,0,0,0
14.0,36.0,7.0,0.0,0.0
14.0,37.0,1.0,0.0,0.0
14.0,38.0,7.0,0.0,0.0
14.0,39.0,2.0,0.0,0.0
14.0,40.0,3.0,0.0,0.0
14.0,41.0,2.0,0.0,0.0
14.0,42.0,3.0,0.0,0.0
14.0,43.0,5.0,0.0,0.0
14.0,44.0,1.0,0.0,0.0
14.0,45.0,3.0,0.0,0.0
14.0,46.0,3.0,0.0,0.0
14.0,47.0,1.0,0.0,0.0
14.0,48.0,1.0,0.0,0.0
14.0,49.0,5.0,0.0,0.0
14.0,50.0,3.0,0.0,0.0
14.0,51.0,8.0,0.0,0.0
14.0,52.0,6.0,0.0,0.0
14.0,53.0,5.0,0.0,0.0
14.0,54.0,3.0,0.0,0.0
14.0,55.0,3.0,0.0,0.0
14.0,56.0,11.0,0.0,0.0
14.0,57.0,6.0,0.0,0.0
14.0,58.0,7.0,0.0,0.0
14.0,59.0,8.0,0.0,0.0
14.0,60.0,7.0,0.0,0.0
14.0,61.0,8.0,0.0,0.0
14.0,62.0,4.0,0.0,0.0
14.0,63.0,7.0,0.0,0.0
14.0,64.0,8.0,0.0,0.0
14.0,65.0,12.0,0.0,0.0
14.0,66.0,6.0,0.0,0.0
14.0,67.0,9.0,0.0,0.0
14.0,68.0,7.0,0.0,0.0
14.0,69.0,10.0,0.0,0.0
14.0,70.0,8.0,0.0,0.0
14.0,71.0,10.0,0.0,0.0
14.0,72.0,6.0,0.0,0.0
14.0,73.0,11.0,0.0,0.0
14.0,74.0,8.0,0.0,0.0
14.0,75.0,6.0,0.0,0.0
14.0,76.0,12.0,0.0,0.0
14.0,77.0,4.0,0.0,0.0
14.0,78.0,5.0,0.0,0.0
14.0,79.0,3.0,0.0,0.0
14.0,80.0,7.0,0.0,0.0
14.0,81.0,7.0,0.0,0.0
14.0,82.0,5.0,0.0,0.0
14.0,83.0,1.0,0.0,0.0
14.0,84.0,4.0,0.0,0.0
14.0,85.0,2.0,0.0,0.0
14.0,86.0,4.0,0.0,0.0
14.0,87.0,4.0,0.0,0.0
14.0,88.0,3.0,0.0,0.0
14.0,89.0,2.0,0.0,0.0
14.0,90.0,2.0,0.0,0.0
14.0,91.0,3.0,0.0,0.0
14.0,92.0,4.0,0.0,0.0
14.0,93.0,2.0,0.0,0.0
14.0,94.0,4.0,0.0,0.0
14.0,95.0,4.0,0.0,0.0
14.0,96.0,6.0,0.0,0.0
14.0,97.0,2.0,0.0,0.0
14.0,98.0,1.0,0.0,0.0
14.0,99.0,5.0,0.0,0.0
15.0,0.0,2.0,0.0,0.0
15,1,0,0,0
15.0,2.0,1.0,0.0,0.0
15.0,3.0,1.0,0.0,0.0
